,Gender,Ever_Married,Age,Graduated,Work_Experience,Family_Size,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Spending_Score_High,Spending_Score_Low,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
1098,0,0,38,1,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1099,0,1,41,1,3.0,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1100,0,1,45,1,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1101,1,1,35,1,3.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1102,0,1,43,0,1.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1103,0,0,33,0,3.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1104,1,0,26,0,14.0,3.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1105,0,1,39,0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1106,1,1,49,0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1107,1,1,47,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1108,1,1,53,0,1.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1109,1,1,52,1,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1110,0,1,66,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1111,1,0,26,0,6.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1112,1,1,38,1,3.0,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1113,0,0,25,0,3.0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1114,0,1,53,0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1115,0,1,87,0,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1116,1,0,28,0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1117,0,1,37,1,7.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1118,0,1,42,1,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1119,0,1,25,0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,0,1,33,0,6.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1121,0,0,33,1,3.0,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1122,1,1,46,1,1.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1123,1,0,33,0,2.0,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1124,1,0,26,0,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1125,1,0,32,0,6.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1126,0,0,25,0,3.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1127,0,0,18,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1128,0,0,22,0,0.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1129,1,0,19,0,2.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1130,1,1,46,1,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1131,1,0,19,0,4.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1132,1,1,45,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1133,0,1,52,1,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1134,0,1,42,1,3.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1135,1,1,47,0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1136,1,1,45,0,3.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1137,1,0,32,0,3.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1138,1,1,41,0,5.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1139,0,0,28,1,3.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1140,1,1,37,0,9.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1141,0,1,20,0,8.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1142,0,1,73,1,3.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1143,1,1,51,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1144,1,1,18,1,3.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1145,1,1,42,0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1146,1,0,20,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1147,0,0,23,0,0.0,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1148,1,1,31,1,2.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1149,0,1,33,1,1.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1150,1,0,21,0,9.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1151,1,1,51,1,5.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1152,1,1,47,1,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1153,1,0,20,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1154,1,0,21,0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1155,1,0,22,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1156,0,0,32,1,9.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1157,0,0,30,1,8.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1158,1,1,61,1,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1159,1,1,43,0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1160,1,0,25,1,8.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1161,1,1,46,0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1162,0,1,53,0,12.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1163,1,1,55,1,0.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1164,0,1,42,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1165,0,0,26,1,11.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1166,1,0,29,0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1167,1,1,39,1,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1168,1,1,38,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1169,1,1,69,1,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1170,0,0,25,0,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1171,0,0,26,1,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1172,1,1,51,0,0.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1173,1,1,30,0,8.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1174,0,1,28,0,3.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1175,0,0,33,0,8.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1176,0,0,41,1,3.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1177,1,0,71,0,3.0,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1178,1,1,42,1,5.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1179,1,1,71,1,2.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1180,1,1,35,0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1181,1,0,28,0,0.0,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1182,1,1,31,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1183,1,1,43,1,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1184,0,1,77,0,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1185,0,1,71,1,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1186,0,1,47,1,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1187,0,0,26,0,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1188,1,1,40,0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1189,0,1,72,1,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1190,0,1,73,1,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1191,1,0,26,1,1.0,6.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1192,0,1,57,1,3.0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1193,1,1,30,0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1194,0,1,36,0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1195,1,1,52,0,10.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1196,1,1,42,1,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1197,1,1,52,0,3.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1198,1,1,28,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,0,1,43,0,7.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1200,1,0,43,1,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1201,1,0,25,0,0.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1202,1,1,52,1,1.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1203,0,0,28,1,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1204,1,1,56,1,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1205,1,1,38,0,12.0,7.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1206,1,1,83,0,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1207,1,1,82,1,3.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1208,1,1,32,1,8.0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1209,0,0,35,1,12.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1210,1,1,40,1,0.0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1211,0,0,25,1,13.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1212,0,1,39,1,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1213,1,0,25,1,7.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1214,1,1,52,1,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1215,1,0,33,0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1216,1,0,28,1,6.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1217,0,0,43,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1218,1,0,30,1,8.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1219,0,1,84,1,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1220,1,1,48,1,6.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1221,0,1,55,0,3.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1222,0,1,37,1,8.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1223,1,1,38,1,11.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1224,0,0,28,1,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1225,1,1,86,1,3.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1226,0,0,35,0,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1227,1,0,35,0,0.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1228,0,1,46,0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1229,0,1,79,1,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1230,1,1,63,1,5.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1231,0,1,50,1,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1232,0,0,35,1,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1233,1,1,65,0,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1234,1,1,50,0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1235,0,0,27,0,3.0,3.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1236,1,1,45,1,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1237,0,0,36,1,0.0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1238,1,1,43,0,11.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1239,1,1,62,1,1.0,5.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1240,1,1,57,1,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1241,1,0,51,0,9.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1242,1,1,59,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1243,0,1,27,0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1244,0,1,83,0,3.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1245,1,1,50,1,6.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1246,1,1,75,1,1.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1247,1,0,28,0,2.0,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1248,1,1,39,1,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1249,0,1,69,1,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1250,0,0,41,1,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1251,0,1,28,1,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1252,0,1,39,0,1.0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1253,1,0,47,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1254,0,1,62,1,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1255,0,1,41,0,0.0,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1256,1,1,49,1,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1257,0,1,52,1,8.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1258,0,1,48,0,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1259,0,0,26,1,7.0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1260,0,1,72,1,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1261,0,1,47,1,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1262,0,0,19,0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1263,0,0,21,0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1264,1,0,39,0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1265,0,0,52,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1266,1,1,37,0,8.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1267,1,1,51,0,0.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1268,1,1,48,0,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1269,1,0,22,0,3.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1270,1,1,47,1,1.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1271,0,1,45,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1272,0,0,29,0,5.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1273,0,1,47,0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1274,1,1,41,1,8.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1275,0,1,32,0,9.0,4.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1276,1,1,31,0,2.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1277,1,0,20,0,1.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1278,0,1,46,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1279,1,1,70,1,3.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1280,1,1,65,1,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1281,0,1,68,1,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1282,1,1,29,0,9.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1283,1,1,41,1,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1284,1,1,50,0,0.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1285,1,1,38,1,9.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1286,1,1,37,0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1287,0,1,30,0,6.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1288,0,1,63,1,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1289,1,1,42,1,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1290,1,1,41,0,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1291,0,1,60,1,3.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1292,1,1,46,1,1.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1293,0,1,83,0,0.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1294,1,1,27,1,3.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1295,0,0,22,0,1.0,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1296,1,0,20,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1297,0,1,40,1,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1298,0,0,28,1,0.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1299,1,0,28,1,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1300,1,1,28,0,0.0,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1301,0,0,20,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1302,0,1,53,0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1303,0,1,35,1,0.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1304,0,0,21,1,3.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1305,1,0,30,1,6.0,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1306,0,1,46,1,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1307,0,0,36,1,3.0,4.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1308,0,1,38,1,4.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1309,0,1,26,0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1310,0,1,45,1,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1311,0,1,46,1,5.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1312,1,0,25,1,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1313,1,0,27,0,0.0,7.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1314,0,1,42,1,6.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1315,1,1,20,0,3.0,2.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1316,1,1,55,1,6.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1317,1,0,25,0,3.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1318,1,1,27,0,3.0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1319,1,0,31,0,0.0,4.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1320,0,1,38,0,6.0,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1321,1,1,43,1,3.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1322,0,1,59,1,2.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1323,1,1,61,0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1324,0,1,27,1,1.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1325,1,1,26,0,1.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1326,1,1,39,1,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1327,1,1,51,1,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1328,1,1,47,0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1329,1,1,52,1,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1330,1,1,59,1,3.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1331,1,1,57,0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1332,0,1,86,1,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1333,1,1,49,1,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1334,1,0,30,0,3.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1335,0,1,43,0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1336,1,0,19,0,3.0,5.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1337,1,0,20,0,3.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1338,1,0,19,0,3.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1339,0,1,43,1,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1340,1,0,31,0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1341,1,1,30,0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1342,1,1,27,1,8.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1343,1,1,36,1,3.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1344,1,1,47,1,0.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1345,1,1,35,1,1.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1346,1,1,25,1,0.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1347,0,1,25,0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1348,1,0,38,0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1349,0,0,32,0,0.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1350,1,1,48,0,1.0,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1351,0,0,38,0,10.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1352,1,1,70,0,3.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1353,1,0,42,1,3.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1354,0,1,85,1,1.0,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1355,0,0,25,1,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1356,0,0,31,1,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1357,0,0,20,0,3.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1358,0,1,37,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1359,1,0,33,1,8.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1360,0,0,52,0,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1361,1,0,26,1,0.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1362,0,0,21,0,9.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1363,0,0,42,1,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1364,0,1,35,1,3.0,4.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1365,1,1,39,1,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1366,0,1,41,1,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1367,0,0,18,0,1.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
